Date,CW_loads,HW_loads,Campus_KWH,Electricity_prices
2015-11-17T02:00:00,4235.48609,99.17649993,26293.35987,0.0358
2015-11-17T03:00:00,4048.321713,97.79977792,25031.53112,0.03278393
2015-11-17T04:00:00,4328.236079,108.9309721,24429.92745,0.03006357
2015-11-17T05:00:00,4271.092565,103.4559441,23737.44864,0.02894069
2015-11-17T06:00:00,4188.752255,90.20699944,22704.9028,0.02626138
2015-11-17T07:00:00,3838.993022,91.59955546,21982.15751,0.02379419
2015-11-17T08:00:00,3976.497642,99.50683307,21546.08558,0.02350208
2015-11-17T09:00:00,3922.293954,94.7281386,20799.5945,0.02336555
2015-11-17T10:00:00,3961.243029,92.31849939,20571.75357,0.02497051
2015-11-17T11:00:00,3914.291613,99.79813864,20522.55021,0.02737587
2015-11-17T12:00:00,3612.981441,113.0876109,21199.78163,0.03635155
2015-11-17T13:00:00,3643.277764,142.5138619,22820.47921,0.04468441
2015-11-17T14:00:00,3758.678217,137.7858053,23576.99051,0.03562369
2015-11-17T15:00:00,4019.939779,101.3937502,24916.92805,0.02955381
2015-11-17T16:00:00,4238.372647,71.2212223,25969.83338,0.02594852
2015-11-17T17:00:00,4705.583231,75.81349993,26514.60395,0.02565589
2015-11-17T18:00:00,5859.379587,72.97397209,26895.11677,0.02522211
2015-11-17T19:00:00,6107.199048,46.64227779,26779.93515,0.02472621
2015-11-17T20:00:00,6573.817084,46.33877759,26830.19536,0.02406862
2015-11-17T21:00:00,6761.118009,53.94433336,26701.64145,0.02544792
2015-11-17T22:00:00,6527.185161,53.49724996,26505.83365,0.02809608
2015-11-17T23:00:00,6167.675874,68.42883333,27011.67256,0.03463714
2015-11-18T00:00:00,5598.918904,75.71763888,27850.38815,0.05285028
2015-11-18T01:00:00,5288.84485,85.8300553,27148.63128,0.0404
2015-11-18T02:00:00,4862.655059,88.91249982,26376.92004,0.03595449
2015-11-18T03:00:00,4284.310138,75.46752776,25107.83329,0.03490197
2015-11-18T04:00:00,4189.131939,80.30619422,24326.58345,0.03160597
2015-11-18T05:00:00,4345.074031,108.8549168,23508.85586,0.03017101
2015-11-18T06:00:00,4555.173617,88.81683305,22629.44124,0.02832623
2015-11-18T07:00:00,4439.803181,79.45230562,21978.42569,0.02459993
2015-11-18T08:00:00,4326.006928,86.51080523,21283.51035,0.02364421
2015-11-18T09:00:00,4158.254585,94.54186124,20658.89556,0.02325312
2015-11-18T10:00:00,3993.793947,95.27219416,20519.38844,0.02490271
2015-11-18T11:00:00,3929.608762,97.99372273,20433.01261,0.02767571
2015-11-18T12:00:00,3670.886544,112.8746672,21033.2109,0.03389071
2015-11-18T13:00:00,3553.370337,127.4594445,22391.08069,0.0405
2015-11-18T14:00:00,3647.405055,128.1828606,23550.33974,0.03240005
2015-11-18T15:00:00,4043.33794,98.32808331,24912.7471,0.02731765
2015-11-18T16:00:00,4873.439785,70.6386111,25794.19576,0.0240137
2015-11-18T17:00:00,5506.189736,65.66974954,26373.69153,0.02320276
2015-11-18T18:00:00,6406.759235,56.15936092,26692.14256,0.02388363
2015-11-18T19:00:00,7245.597159,52.48722206,26818.74403,0.02264791
2015-11-18T20:00:00,8353.805536,48.63661123,26753.27028,0.02275579
2015-11-18T21:00:00,9075.414246,54.37533327,26560.64473,0.02409686
2015-11-18T22:00:00,8692.180465,45.35644448,26515.7085,0.02796385
2015-11-18T23:00:00,8113.192012,51.11399997,26942.93705,0.03496442
2015-11-19T00:00:00,7046.24067,58.86383337,27827.21978,0.05113384
2015-11-19T01:00:00,6041.701358,66.29477764,27149.26123,0.04223458
2015-11-19T02:00:00,5274.972195,79.19591711,25984.86982,0.03726188
2015-11-19T03:00:00,4602.233793,77.31877746,24596.87708,0.03570612
2015-11-19T04:00:00,4876.212921,85.89780574,24072.05529,0.03021939
2015-11-19T05:00:00,4709.080986,74.47691681,23328.30317,0.02949524
2015-11-19T06:00:00,4553.395789,89.13799965,22428.12282,0.02745355
2015-11-19T07:00:00,4449.590212,74.79333336,21742.78808,0.02822463
2015-11-19T08:00:00,4388.576326,78.34416669,21175.98622,0.02705
2015-11-19T09:00:00,4260.884284,80.59555541,20589.88513,0.0262437
2015-11-19T10:00:00,4151.819373,80.40961115,20345.44731,0.02719565
2015-11-19T11:00:00,4223.238406,89.2591943,20300.84631,0.02935576
2015-11-19T12:00:00,3828.300892,106.7564442,20887.08296,0.03483581
2015-11-19T13:00:00,3639.886551,135.7180002,22561.02454,0.04398061
2015-11-19T14:00:00,3906.891194,130.7839167,23483.90763,0.03630323
2015-11-19T15:00:00,3986.310138,94.94147222,24679.27386,0.02967256
2015-11-19T16:00:00,4468.196718,70.49044429,25669.31792,0.02673741
2015-11-19T17:00:00,5441.499946,65.39399991,26229.55444,0.0264363
2015-11-19T18:00:00,6295.791587,60.73952776,26559.14839,0.02666656
2015-11-19T19:00:00,7109.965236,56.94891659,26700.61807,0.02475342
2015-11-19T20:00:00,7924.189709,52.63902781,26659.50611,0.02518123
2015-11-19T21:00:00,8543.502256,45.71013891,26453.22989,0.02640625
2015-11-19T22:00:00,8391.233809,42.27636123,26447.41448,0.02938646
2015-11-19T23:00:00,8404.398039,51.9907223,26959.79788,0.03876868
2015-11-20T00:00:00,7177.974478,58.49480555,27905.88655,0.05367543
2015-11-20T01:00:00,6160.4073,64.42216674,27161.57057,0.04718198
2015-11-20T02:00:00,5503.641149,69.97399996,25768.01455,0.0410619
2015-11-20T03:00:00,4821.196732,72.9930832,24715.75756,0.03709734
2015-11-20T04:00:00,4644.777742,68.66522235,24008.52436,0.03352445
2015-11-20T05:00:00,5204.25921,76.24775011,23295.26481,0.03155496
2015-11-20T06:00:00,4977.701382,74.90202748,22372.33758,0.02897184
2015-11-20T07:00:00,4832.817044,82.59008299,21695.24332,0.02457407
2015-11-20T08:00:00,4688.460656,79.64308276,21075.30422,0.02450973
2015-11-20T09:00:00,4583.171256,74.32716646,20700.48028,0.02376853
2015-11-20T10:00:00,4428.807872,75.06744438,20506.86564,0.02456429
2015-11-20T11:00:00,4353.45833,78.32394434,20390.24559,0.025342
2015-11-20T12:00:00,3704.715264,84.75252768,20862.61708,0.03072097
2015-11-20T13:00:00,3906.965239,97.16883309,22360.80628,0.03722616
2015-11-20T14:00:00,4158.078655,111.33475,23087.40425,0.03181209
2015-11-20T15:00:00,4560.881919,77.841361,24117.24667,0.02679466
2015-11-20T16:00:00,5901.00921,59.95574989,25119.13713,0.02482251
2015-11-20T17:00:00,7564.93516,56.60152772,25833.62127,0.02404011
2015-11-20T18:00:00,9194.175855,42.89833337,26110.57145,0.02534251
2015-11-20T19:00:00,10325.5832,41.26394446,26176.67186,0.02469276
2015-11-20T20:00:00,10919.08546,40.72111102,26209.85063,0.02467534
2015-11-20T21:00:00,11002.32625,39.78616653,26133.99571,0.0263848
2015-11-20T22:00:00,10670.05548,41.15694439,26004.52989,0.02837004
2015-11-20T23:00:00,10083.74762,46.47611119,25999.82956,0.0366488
2015-11-21T00:00:00,8454.027693,51.73855575,26343.98201,0.05074535
2015-11-21T01:00:00,7057.828635,57.67858307,25466.1225,0.04083223
2015-11-21T02:00:00,6070.173529,60.74227771,24097.14211,0.03582687
2015-11-21T03:00:00,5525.462916,67.99038907,23012.46279,0.03328365
2015-11-21T04:00:00,4882.310174,79.56955549,22316.73059,0.03048117
2015-11-21T05:00:00,4539.999965,75.32197219,21911.87616,0.02957779
2015-11-21T06:00:00,4730.92128,74.00138903,21636.93207,0.02733394
2015-11-21T07:00:00,4375.138861,73.40416634,21314.87874,0.02638804
2015-11-21T08:00:00,4367.599473,84.94041682,20916.9188,0.02614529
2015-11-21T09:00:00,4454.263859,85.0453611,20496.86652,0.02613029
2015-11-21T10:00:00,4339.722176,83.44061096,20196.9009,0.0264405
2015-11-21T11:00:00,4276.548568,88.2125832,19943.14818,0.02727236
2015-11-21T12:00:00,4171.738416,91.47136165,20326.27973,0.02812758
2015-11-21T13:00:00,4104.002245,98.8716948,20789.98329,0.02835043
2015-11-21T14:00:00,4121.219865,105.0189724,20284.72722,0.02703923
2015-11-21T15:00:00,4231.972162,88.71394431,20597.04229,0.02436153
2015-11-21T16:00:00,4689.819391,59.54811101,21011.50858,0.02261239
2015-11-21T17:00:00,5382.282381,52.79680556,21343.23287,0.02254079
2015-11-21T18:00:00,6612.381915,45.65105546,21617.55402,0.02383565
2015-11-21T19:00:00,7569.328642,41.58436113,21844.4307,0.02268933
2015-11-21T20:00:00,8422.111045,40.9375833,21955.63782,0.02256731
2015-11-21T21:00:00,8679.229125,38.32372206,22137.76205,0.02325303
2015-11-21T22:00:00,8635.296267,36.59341671,22411.83369,0.02673137
2015-11-21T23:00:00,8336.310099,38.93186101,23806.51951,0.03289557
2015-11-22T00:00:00,7346.370278,46.71155571,24766.07629,0.04114547
2015-11-22T01:00:00,6478.39344,48.98969442,24319.33089,0.03779187
2015-11-22T02:00:00,5758.148087,51.13605566,23991.62471,0.03271544
2015-11-22T03:00:00,5211.530061,57.36533342,23637.72334,0.03227189
2015-11-22T04:00:00,4631.268512,75.25083288,23387.7071,0.02882882
2015-11-22T05:00:00,4746.483788,74.19547218,22702.10535,0.02860517
2015-11-22T06:00:00,4418.819419,68.42450005,22315.86451,0.02653393
2015-11-22T07:00:00,4295.305515,74.61688908,21914.96884,0.02616635
2015-11-22T08:00:00,4205.159683,77.86008353,20988.52196,0.02502321
2015-11-22T09:00:00,4113.705965,86.54683321,20341.97208,0.02589199
2015-11-22T10:00:00,4272.060138,85.67488863,20122.41337,0.02630361
2015-11-22T11:00:00,4206.157381,85.33483382,20045.0812,0.02764847
2015-11-22T12:00:00,3986.173572,88.73783316,20112.38066,0.02909359
2015-11-22T13:00:00,4004.071748,96.90155581,20426.78824,0.02929215
2015-11-22T14:00:00,3800.083301,93.5873611,19957.60914,0.02658812
2015-11-22T15:00:00,3750.847194,85.58363916,19960.927,0.02423733
2015-11-22T16:00:00,4386.067094,62.86558325,20330.58566,0.02274926
2015-11-22T17:00:00,5201.557811,46.14352778,20489.69335,0.02262955
2015-11-22T18:00:00,5996.805506,42.31169473,20755.51931,0.02374231
2015-11-22T19:00:00,6809.395779,39.49841669,20782.79798,0.02283049
2015-11-22T20:00:00,7833.455964,37.18977797,20959.63686,0.02252119
2015-11-22T21:00:00,8231.196732,35.78030538,21121.2801,0.02346284
2015-11-22T22:00:00,8478.437419,37.87702786,21191.5711,0.02678242
2015-11-22T23:00:00,7943.111036,39.48694481,21344.71271,0.03263679
2015-11-23T00:00:00,6815.513803,41.91072222,22524.08846,0.04249381
2015-11-23T01:00:00,5957.562439,52.05594437,22416.51997,0.04307135
2015-11-23T02:00:00,5313.881932,60.58155591,22267.42899,0.03690613
2015-11-23T03:00:00,4674.87033,57.43511097,21866.2223,0.03522121
2015-11-23T04:00:00,4627.58324,84.59930523,21696.49419,0.03061607
2015-11-23T05:00:00,4435.282366,79.77113902,21291.73377,0.02920539
2015-11-23T06:00:00,4499.256922,77.45988903,20799.49551,0.02533529
2015-11-23T07:00:00,4342.24536,82.39583324,20371.18136,0.02605522
2015-11-23T08:00:00,4231.481451,80.85058357,20118.35995,0.02576096
2015-11-23T09:00:00,4249.712949,83.49336072,19853.30527,0.02546533
2015-11-23T10:00:00,4168.925872,92.08294442,19781.94331,0.02559942
2015-11-23T11:00:00,4125.24999,101.1543334,19824.30067,0.02747594
2015-11-23T12:00:00,4107.261488,104.3025556,20425.17116,0.03089507
2015-11-23T13:00:00,4138.381903,120.4203332,21933.93085,0.03385628
2015-11-23T14:00:00,4103.89813,112.7097223,22638.92491,0.03243966
2015-11-23T15:00:00,4164.252284,101.0604997,23539.43548,0.02653911
2015-11-23T16:00:00,4104.194385,57.56738886,24365.56133,0.02486653
2015-11-23T17:00:00,4550.576356,92.14186137,24867.74686,0.02433922
2015-11-23T18:00:00,4734.749988,79.61458309,24816.06406,0.02585793
2015-11-23T19:00:00,5141.027743,64.13297221,24799.67855,0.0235484
2015-11-23T20:00:00,5229.85873,46.09847229,24871.81033,0.02346809
2015-11-23T21:00:00,5751.243054,66.9433331,24751.30021,0.02461094
2015-11-23T22:00:00,5419.203671,70.84055541,24787.87523,0.02582902
2015-11-23T23:00:00,5170.006957,80.70138858,24928.87199,0.03382742
2015-11-24T00:00:00,4865.724502,101.3859441,25128.2614,0.0462736
2015-11-24T01:00:00,4690.15972,99.83322205,24604.90457,0.04026665
2015-11-24T02:00:00,4211.215219,75.77202764,23476.78108,0.03424404
2015-11-24T03:00:00,3711.321748,94.85872216,22751.5558,0.03247115
2015-11-24T04:00:00,3650.884229,110.7824725,22358.03774,0.02885811
2015-11-24T05:00:00,3596.590241,106.8141944,21876.04352,0.02867229
2015-11-24T06:00:00,3523.847185,104.8650557,21336.57037,0.02587381
2015-11-24T07:00:00,3531.020786,94.43508323,21047.86909,0.0256772
2015-11-24T08:00:00,3605.861086,91.91508321,20598.22995,0.02572376
2015-11-24T09:00:00,3681.664322,89.64325001,19995.09298,0.02486931
2015-11-24T10:00:00,3769.363399,92.06961086,19870.8922,0.02556279
2015-11-24T11:00:00,3793.865702,96.72530534,19857.53688,0.02626206
2015-11-24T12:00:00,3843.793932,100.6450829,20292.05219,0.03077488
2015-11-24T13:00:00,3832.719891,108.980389,21696.87437,0.03329258
2015-11-24T14:00:00,4128.444379,112.397861,22335.43665,0.03225175
2015-11-24T15:00:00,4435.969861,99.00822197,23284.80423,0.02801399
2015-11-24T16:00:00,4683.240687,78.54963897,24345.62242,0.02607782
2015-11-24T17:00:00,4823.356472,83.22727791,24794.26371,0.02348303
2015-11-24T18:00:00,4607.548587,98.19200011,25106.6892,0.02547557
2015-11-24T19:00:00,4486.724519,93.34833316,24708.53361,0.02386238
2015-11-24T20:00:00,4375.201375,86.86027802,24815.81513,0.02363572
2015-11-24T21:00:00,4377.067082,87.89027801,24650.50276,0.02433804
2015-11-24T22:00:00,4369.796295,89.78733342,24587.06618,0.02590521
2015-11-24T23:00:00,4291.152758,104.5919722,25009.11189,0.03167243
2015-11-25T00:00:00,4143.203641,117.7191939,25566.06262,0.04485759
2015-11-25T01:00:00,3987.039307,121.4920004,24577.56645,0.03804643
2015-11-25T02:00:00,4047.219865,119.1653608,23643.20897,0.03471791
2015-11-25T03:00:00,3977.090254,117.098278,22787.05706,0.0325088
2015-11-25T04:00:00,3917.372653,141.6912504,22623.78552,0.0288293
2015-11-25T05:00:00,3793.534687,115.7256114,22090.72121,0.02793341
2015-11-25T06:00:00,3310.201347,109.7848889,21506.81742,0.02612203
2015-11-25T07:00:00,3329.942093,110.7351665,21143.57161,0.02587526
2015-11-25T08:00:00,3319.518497,107.0379999,20777.16911,0.02550517
2015-11-25T09:00:00,3404.166668,104.0019998,20379.72148,0.02468994
2015-11-25T10:00:00,3364.189775,107.7035839,20087.90944,0.02558981
2015-11-25T11:00:00,3376.916651,112.0361669,20103.52085,0.02634624
2015-11-25T12:00:00,2729.999969,126.7861664,20616.0164,0.03239623
2015-11-25T13:00:00,3528.400416,145.0534445,21824.60859,0.03388286
2015-11-25T14:00:00,3288.918947,139.1963053,22465.08469,0.03272999
2015-11-25T15:00:00,3071.513861,133.3844999,23280.54912,0.02856289
2015-11-25T16:00:00,3909.159679,93.09100024,23862.30209,0.02681012
2015-11-25T17:00:00,4677.259228,101.4243333,24143.18906,0.02568991
2015-11-25T18:00:00,4608.222203,100.421028,24337.83926,0.02576096
2015-11-25T19:00:00,4373.888851,104.0630558,24156.15692,0.02375491
2015-11-25T20:00:00,3893.379561,102.7582776,23874.72794,0.02401768
2015-11-25T21:00:00,3944.777752,100.3207499,23633.40001,0.0239596
2015-11-25T22:00:00,4035.937454,97.41480542,23688.8775,0.02595701
2015-11-25T23:00:00,4021.506912,105.9382778,23679.76116,0.03050649
2015-11-26T00:00:00,3858.729137,121.9393607,24057.35395,0.04290017
2015-11-26T01:00:00,3768.460587,137.4194724,23579.18595,0.03754342
2015-11-26T02:00:00,3690.296288,134.3311121,23606.29004,0.03505909
2015-11-26T03:00:00,3654.932823,136.4536395,23606.29004,0.03256444
2015-11-26T04:00:00,3539.648099,168.403472,23606.29004,0.03055792
2015-11-26T05:00:00,3490.097177,138.6944998,23606.29004,0.02886456
2015-11-26T06:00:00,3418.330993,125.8194165,23606.29004,0.02731
2015-11-26T07:00:00,3348.775429,122.8280274,23606.29004,0.02604469
2015-11-26T08:00:00,3292.479142,129.1198054,23606.29004,0.02552265
2015-11-26T09:00:00,3217.738372,126.5464165,23606.29004,0.02507629
2015-11-26T10:00:00,3185.38189,133.210139,23606.29004,0.02474301
2015-11-26T11:00:00,3126.356445,139.8644168,23606.29004,0.02556732
2015-11-26T12:00:00,3101.743021,146.4315278,23606.29004,0.02924811
2015-11-26T13:00:00,3051.756905,160.9022222,23606.29004,0.02968697
2015-11-26T14:00:00,3003.122669,164.0305838,23606.29004,0.02852801
2015-11-26T15:00:00,2874.766189,145.7783885,22857.15207,0.02608614
2015-11-26T16:00:00,3048.275446,104.0977223,21100.40944,0.02570988
2015-11-26T17:00:00,3231.050887,122.1294167,21064.12887,0.024187
2015-11-26T18:00:00,3425.465266,118.8162501,21162.87404,0.02520626
2015-11-26T19:00:00,3895.111061,116.1679164,21203.60781,0.02427436
2015-11-26T20:00:00,4108.377315,111.6015276,21216.13902,0.02366825
2015-11-26T21:00:00,4070.108756,106.3040834,21104.85505,0.02356525
2015-11-26T22:00:00,4077.293927,104.7008054,21073.02878,0.02575416
2015-11-26T23:00:00,3884.168943,108.9867497,21549.48003,0.02966289
2015-11-27T00:00:00,3690.097186,122.8461114,22401.98258,0.03428613
2015-11-27T01:00:00,3686.337939,135.185167,22116.36607,0.03253412
2015-11-27T02:00:00,3543.569421,134.5551103,21826.33474,0.03234108
2015-11-27T03:00:00,3406.884215,130.9703062,21398.29498,0.03087175
2015-11-27T04:00:00,3335.078662,167.3720833,21316.36463,0.02901506
2015-11-27T05:00:00,3322.893483,136.6057226,21164.95907,0.0283146
2015-11-27T06:00:00,3260.907414,127.2764726,20797.08013,0.02619711
2015-11-27T07:00:00,3143.439769,125.1969722,20547.9069,0.02754397
2015-11-27T08:00:00,3103.583298,125.0467772,20335.37395,0.0260662
2015-11-27T09:00:00,3145.219882,126.1445835,20163.85291,0.02595546
2015-11-27T10:00:00,3091.455981,132.1405285,20224.62091,0.02663653
2015-11-27T11:00:00,3101.212908,143.1626111,20311.48465,0.02772616
2015-11-27T12:00:00,3083.166612,155.5092492,20629.86657,0.02956425
2015-11-27T13:00:00,3068.995324,168.3287223,21279.74187,0.02973941
2015-11-27T14:00:00,2875.490719,171.9309994,21104.19034,0.02893361
2015-11-27T15:00:00,2830.842569,158.7435835,21006.21991,0.02578827
2015-11-27T16:00:00,3048.455971,103.812111,21151.719,0.02447491
2015-11-27T17:00:00,3357.618023,113.1996391,21255.95926,0.02298699
2015-11-27T19:00:00,4168.756924,98.58461086,21219.05674,0.02271477
2015-11-27T20:00:00,4411.701326,92.56544474,21285.32494,0.02246687
2015-11-28T00:00:00,3891.395808,109.3508614,22888.36507,0.03907507
2015-11-28T01:00:00,3804.124989,128.8960555,22770.19333,0.03534662
2015-11-28T02:00:00,3659.93746,132.9255836,22576.8434,0.0324
2015-11-28T03:00:00,3527.016164,134.9838888,22152.0245,0.03186897
2015-11-28T04:00:00,3394.518481,167.7296661,21971.13279,0.02987753
2015-11-28T05:00:00,3311.196734,135.7983885,21707.90365,0.02965683
2015-11-28T06:00:00,3223.275425,130.9626116,21255.27227,0.02780224
2015-11-28T07:00:00,3082.201343,130.0207221,20859.52066,0.02921659
2015-11-28T08:00:00,3024.32174,133.6764172,20490.6683,0.02705051
2015-11-28T09:00:00,2986.999988,135.0772491,20359.11777,0.02632286
2015-11-28T10:00:00,1191.965261,131.1062779,20420.52394,0.02666268
2015-11-28T11:00:00,33.83333251,136.6544165,20568.41321,0.02888916
2015-11-28T12:00:00,1485.578714,140.8613891,20793.72748,0.02989246
2015-11-28T13:00:00,3968.6134,159.793972,21021.91762,0.029598
2015-11-28T14:00:00,3648.893483,162.2640562,20563.36041,0.02890344
2015-11-28T15:00:00,3324.011534,146.4063888,20628.1796,0.02802735
2015-11-28T16:00:00,3396.391162,102.6542218,20869.0933,0.02696094
2015-11-28T17:00:00,3434.092574,114.3001947,21166.99341,0.0258192
2015-11-28T18:00:00,3514.027731,105.8171941,21374.9346,0.02575383
2015-11-28T19:00:00,3703.650432,97.19280604,21824.75923,0.02432857
2015-11-28T20:00:00,3689.175904,89.22347215,21948.2557,0.02340606
2015-11-28T21:00:00,3535.83098,87.9661666,22051.07906,0.02453248
2015-11-28T22:00:00,3850.775418,82.96249995,22360.88843,0.02682611
2015-11-28T23:00:00,4262.034659,96.03241665,23183.89268,0.0315231
2015-11-29T00:00:00,4201.631932,116.0191662,24832.41323,0.04346437
2015-11-29T01:00:00,3700.347188,123.2454165,24774.55077,0.03855698
2015-11-29T02:00:00,3069.023113,118.3618893,24188.70973,0.0352827
2015-11-29T03:00:00,2982.55321,115.3945001,23692.16752,0.03368312
2015-11-29T04:00:00,2858.212923,140.1300003,23226.01922,0.03167031
2015-11-29T05:00:00,3433.692088,129.8099998,22829.60559,0.03097336
2015-11-29T06:00:00,3431.821707,120.7375277,22078.48995,0.02923588
2015-11-29T07:00:00,3092.016166,134.5921106,21623.11323,0.02866651
2015-11-29T08:00:00,3173.46295,120.1653052,21015.94425,0.02841091
2015-11-29T09:00:00,3170.416633,131.2210282,20832.38414,0.02751648
2015-11-29T10:00:00,3080.32405,132.3141394,20817.98084,0.02757994
2015-11-29T11:00:00,2972.895793,143.5905277,20756.86989,0.02836621
2015-11-29T12:00:00,2904.911993,148.9110005,20934.37492,0.02948153
2015-11-29T13:00:00,2928.080979,161.9505282,21373.64878,0.03075211
2015-11-29T14:00:00,2947.013845,164.8282782,21021.03685,0.02952796
2015-11-29T15:00:00,2935.972181,152.0228608,20795.32534,0.02768815
2015-11-29T16:00:00,3135.224497,104.190667,21014.87776,0.02697038
2015-11-29T17:00:00,3355.587935,111.0026111,21250.38168,0.02558385
2015-11-29T18:00:00,3647.435153,105.400972,21589.84772,0.02565934
2015-11-29T19:00:00,3916.497652,98.41869436,21827.90657,0.02298886
2015-11-29T20:00:00,4200.319384,86.10916693,21802.65604,0.02439321
2015-11-29T21:00:00,4365.652759,78.88447237,21866.99335,0.02428716
2015-11-29T22:00:00,4433.113382,77.19813901,21918.44129,0.02783589
2015-11-29T23:00:00,4327.879612,80.9169444,22709.98142,0.03340669
2015-11-30T00:00:00,4000.2754,97.9603332,23958.04273,0.04641796
2015-11-30T01:00:00,3818.034688,123.3061665,24004.56673,0.04507071
2015-11-30T02:00:00,3299.557833,132.3187773,23743.70871,0.0388204
2015-11-30T03:00:00,2835.708304,138.030361,23259.44786,0.03735563
2015-11-30T04:00:00,3092.770787,143.535999,22998.45036,0.03267011
2015-11-30T05:00:00,3094.460608,139.3355561,22487.79034,0.03096113
2015-11-30T06:00:00,3045.435142,135.9440275,21877.66558,0.02819154
2015-11-30T07:00:00,3000.249972,132.0650562,21356.81435,0.02833318
2015-11-30T08:00:00,2930.789312,135.4381384,21011.86194,0.02760604
2015-11-30T09:00:00,2944.175876,138.8999161,20614.95413,0.02618515
2015-11-30T10:00:00,2884.275434,144.0609724,20623.05676,0.02611278
2015-11-30T11:00:00,2881.655083,146.0150287,20731.31276,0.02774398
2015-11-30T12:00:00,2841.050879,164.5149724,21268.04857,0.03270755
2015-11-30T13:00:00,2844.298571,187.1922488,22948.74317,0.04348148
2015-11-30T14:00:00,2872.296276,194.9766106,23873.5488,0.04162817
2015-11-30T15:00:00,2920.891182,174.7062494,25212.4829,0.03154411
2015-11-30T16:00:00,3083.895782,123.5176391,26295.29506,0.02979106
2015-11-30T17:00:00,3218.136534,142.932278,27143.6782,0.02630359
2015-11-30T18:00:00,3368.094848,140.7006948,27375.74039,0.02584827
2015-11-30T19:00:00,3487.122659,134.4895832,27334.00308,0.02430913
2015-11-30T20:00:00,3624.97218,128.4746116,27125.23718,0.02330012
2015-11-30T21:00:00,3745.192112,124.5871669,26849.72304,0.02444192
2015-11-30T22:00:00,4342.770841,120.7866109,26761.3125,0.02886829
2015-11-30T23:00:00,4366.196742,130.4598336,27321.31653,0.03493153
2015-12-01T00:00:00,3808.995334,135.0127778,27929.36017,0.04810641
2015-12-01T01:00:00,3832.761542,121.0377223,27393.68468,0.04608684
2015-12-01T02:00:00,3749.113394,111.2422221,26348.58537,0.03827807
2015-12-01T03:00:00,3667.548572,109.7766109,24900.74207,0.0372717
2015-12-01T04:00:00,3388.585617,142.8782501,24266.41454,0.03233711
2015-12-01T05:00:00,3811.212921,115.3237222,23664.71115,0.03118072
2015-12-01T06:00:00,3789.048573,109.9276947,22667.21621,0.02830199
2015-12-01T07:00:00,3725.187479,113.3605273,21979.58713,0.02616953
2015-12-01T08:00:00,3634.872655,110.7271112,21497.86472,0.02610006
2015-12-01T09:00:00,3622.70136,112.3472783,20998.8961,0.02601043
2015-12-01T10:00:00,3536.455999,116.7034168,20819.63995,0.02639877
2015-12-01T11:00:00,3426.798592,129.8672785,20846.31792,0.02860371
2015-12-01T12:00:00,3337.740688,139.8866675,21358.22306,0.03361352
2015-12-01T13:00:00,3353.041627,167.6401665,23112.45926,0.04105942
2015-12-01T14:00:00,3301.590259,138.3617225,24135.11771,0.04364374
2015-12-01T15:00:00,3365.455985,147.9128327,25289.63865,0.03491542
2015-12-01T16:00:00,3677.608768,134.1527774,26194.5928,0.03151276
2015-12-01T17:00:00,3911.527748,107.8070282,26692.72725,0.02877875
2015-12-01T18:00:00,4155.076357,98.25947219,26893.88618,0.02845593
2015-12-01T19:00:00,3844.215258,89.7605002,27068.63391,0.02619343
2015-12-01T20:00:00,4018.567085,86.9194998,26938.59396,0.02605
2015-12-01T21:00:00,4553.006925,80.04313893,26737.39413,0.0275038
2015-12-01T22:00:00,5036.379632,76.09419486,26593.07471,0.03019369
2015-12-01T23:00:00,4799.004577,82.87224972,26953.24638,0.03756876
2015-12-02T00:00:00,4343.574019,111.5087777,27588.39549,0.05267754
2015-12-02T01:00:00,4019.851825,123.3803059,27000.95632,0.0496242
2015-12-02T02:00:00,3831.743014,118.8733608,26387.70373,0.04189885
2015-12-02T03:00:00,4260.006922,122.2129999,25149.62234,0.0391162
2015-12-02T04:00:00,4154.080961,135.5781948,24062.49636,0.035
2015-12-02T05:00:00,3927.569415,125.8128882,23264.01886,0.03260868
2015-12-02T06:00:00,3753.76153,118.7181391,22638.59514,0.02984038
2015-12-02T07:00:00,3617.173581,120.0119726,22150.8937,0.02633746
2015-12-02T08:00:00,3549.194407,117.0750832,21699.036,0.02590954
2015-12-02T09:00:00,3495.171259,114.1551394,21049.27723,0.024976
2015-12-02T10:00:00,3482.914326,117.9872775,20895.47747,0.02572133
2015-12-02T11:00:00,3377.759212,123.3576941,20839.19344,0.02782805
2015-12-02T12:00:00,3383.844873,126.2319164,21165.49683,0.03217192
2015-12-02T13:00:00,3427.053204,152.7215837,23100.96048,0.0378716
2015-12-02T14:00:00,3352.819406,154.6650275,24070.49279,0.03824306
2015-12-02T15:00:00,3569.009232,138.2474721,25055.34345,0.03069201
2015-12-02T16:00:00,3776.754585,97.62805539,26077.30091,0.02818545
2015-12-02T17:00:00,3801.611087,100.1138612,26652.02685,0.02546531
2015-12-02T18:00:00,4038.912037,113.6418056,27069.49718,0.0255382
2015-12-02T19:00:00,4326.349475,91.82225032,27216.60764,0.02462576
2015-12-02T20:00:00,4255.847209,85.93394422,27071.54712,0.02453
2015-12-02T21:00:00,4767.222188,81.96541664,26558.62908,0.02540537
2015-12-02T22:00:00,4964.511556,77.45655576,26527.2048,0.02883723
2015-12-02T23:00:00,4871.939764,84.73019455,26895.45119,0.0348151
