Date,elecCEF,elecCampus,cwLoads,hwLoads,hwStorage,cwStorage,gHeater,elecHeater,hwHeater,elecHRC,hwHRC,cwHRC,elecChiller,cwChiller,elecPrice,elecGrid,gGrid
2016-07-22T07:00:00.0,10602.43634461788,22005.26917,5386.1226,42.62933345,275.8744497837811,8733.974192575814,0.0,0.0,0.0,7861.15225680143,97.15094742662784,5923.838257721209,2741.2840878164498,6016.073580776126,0.03,32607.70551461788,0.0
2016-07-22T08:00:00.0,11291.69801461788,21316.0075,5005.784702,46.05141645,330.39606376040894,15287.763431073148,0.0,0.0,0.0,7861.15225680143,97.15094742662784,5923.838257721209,3430.5457578164496,7528.74019623502,0.027999999999999997,32607.70551461788,0.0
2016-07-22T09:00:00.0,11741.08551461788,20866.62,4977.155070000001,48.038334000000006,381.4955947370368,23734.557183029377,0.0,0.0,0.0,7861.15225680143,97.15094742662784,5923.838257721209,3879.9332578164504,8514.97444984517,0.026,32607.70551461788,0.0
2016-07-22T10:00:00.0,11848.875514617877,20758.83,4802.35182,58.6125,430.60820816366464,33196.21482059576,0.0,0.0,0.0,7861.15225680143,97.15094742662784,5923.838257721209,3987.7232578164476,8751.532409727532,0.025,32607.70551461788,0.0
2016-07-22T11:00:00.0,11685.37551461788,20922.33,4576.86568,66.679806,469.14665559029254,43069.23366804449,0.0,0.0,0.0,7697.652256801431,95.13035561192144,5800.631439751307,3987.723257816448,8751.532409727533,0.026,32607.70551461788,0.0
2016-07-22T12:00:00.0,10988.075514617878,21619.63,4516.62725,70.3978333,497.597205202214,53044.53183752333,0.0,0.0,0.0,7000.3522568014305,86.51287137709106,5275.175083968967,3987.723257816448,8751.532409727533,0.027000000000000003,32607.70551461788,0.0
2016-07-22T13:00:00.0,10018.665514617878,22589.04,4673.4884,96.2972496,513.7122432793051,62554.612081219835,0.0,0.0,0.0,6030.94225680143,74.53255387804198,4544.667919392803,3987.723257816448,8751.532409727533,0.027999999999999997,32607.70551461788,0.0
2016-07-22T14:00:00.0,8693.94551461788,23913.76,5203.83792,76.27491690000001,491.9475475573471,71177.32401034018,0.0,0.0,0.0,4706.222256801432,58.16118758582274,3546.413877184313,3987.723257816448,8751.532409727533,0.029,32607.70551461788,0.0
2016-07-22T15:00:00.0,7102.775514617879,25504.93,6126.2916,46.9071112,473.83381824316984,78271.43237725201,0.0,0.0,0.0,3115.0522568014308,38.496936345416785,2347.3741674034623,3987.723257816448,8751.532409727533,0.029,32607.70551461788,0.0
2016-07-22T16:00:00.0,5889.995514617881,26717.71,7929.05323,41.745889,465.4236433885866,83244.047354383,0.0,0.0,0.0,1902.272256801433,23.508964840587346,1433.4734658894722,3987.7232578164476,8751.532409727532,0.03,32607.70551461788,0.0
